group,user_id,commission_revenue_pre,commission_revenue_exp
control,7411ab04-d01c-473b-8bc8-f166013f3c82,105.77098565702727,93.13085134597155
control,d1822519-32ad-4715-ab67-222b622511fc,141.01794120636188,145.86626355396496
control,f3881a5b-1ae0-4efd-a75a-0a0ffc7a7a5c,65.40568278752995,66.1251765066984
control,c87fc20c-69c0-44e6-ac44-435df28dc89e,64.53591388861531,55.061149777188405
control,2c942bb3-5150-4948-a8ef-ca925a09a5db,61.786637094645364,57.19600771940693
control,845a1532-368d-4969-8376-03b95e786453,58.007836867506775,33.174739004991
test,553d71aa-8db9-41e5-95fa-5e69dc528ad4,128.90138799982716,113.36039462377775
control,2645f1e7-bbf5-4fc7-a6c0-82c444c32923,50.79570712658766,70.80612415332742
test,6ad75f97-f647-4e9d-ac1e-3ccb6e89f30e,137.3363702532077,116.37260042210366
test,1af4c86c-aed6-4933-acce-e287b986effa,90.33225055890912,63.65735878864014
control,0a65a5b8-6af2-4497-885d-0bf0e075676c,51.572670636146654,72.20701458283777
control,216791c4-7b73-4df2-81c5-9f0e2f0de01c,135.40529297106966,150.6699661448403
control,9505e0ce-010f-454b-ae81-fac76ae69331,120.7711532437646,119.52418156607024
test,fcab5de9-3190-4d72-99e9-9f06d8566d1c,47.115794642294176,51.146253018244906
control,343826b8-3d5a-448c-990d-02b8f38e11be,93.50737043598,76.48300276910925
control,a587fcd6-005b-4841-84b7-94513d21895c,136.3019272673983,142.69860302659367
control,7820ef5e-416c-472d-b353-79f0ec057b1c,50.51026113972909,65.16950758632046
control,f21582bd-97f5-4bdd-9294-58784137a627,71.46140859537527,53.980948237671925
control,9a900e8a-44a5-4e0f-9123-6a13fa47bd6d,76.98260875968005,79.05240078078387
test,cd7660da-b8e3-4ec2-8fb8-eef286ae9354,62.941714343995876,54.60330098185463
test,1a554340-1b73-4726-9038-7d3ef1c4446f,125.8264925692172,110.07093123175468
control,806b04cd-3375-4e0c-8404-dca075706ac5,130.28454170961737,121.35360967897466
control,b3eb2139-34be-48ef-b04d-6ab0ff23be8c,97.9223175953243,103.24832989958837
control,68d07a3f-a4df-46df-9a3e-e1b9bf76d970,110.96065558745849,109.48420242845273
control,ec74dcde-85b5-4dca-b725-0e7e786b54c2,95.14155369513506,79.36322459029013
test,1810f067-6272-4ac4-871c-d2956672c04c,36.62543192155488,43.00374751133272
test,2b3e880c-0536-4d2d-9399-04e899029422,139.25510616022981,150.5930801087443
test,68fba245-179b-4726-b9e5-d112463731a6,92.67144399903604,106.18601058547995
control,8de84b38-66ce-4eee-900e-612b36d371f7,143.53191241047367,143.40047696131958
control,217b28e9-8301-497b-82a7-fd5c1f1f594c,138.69512710506896,141.07424433245527
control,1babbdfe-776e-417f-b155-26db82c0d480,120.86249848669455,125.1883670953015
test,9f467a7f-cd8d-4186-af41-59d4d4eb8be1,90.59849745005465,84.3758326437624
test,bf3033d7-3c4c-4be4-bfc4-39006159e777,97.6419484311922,89.71230610572148
control,fbb90775-1a94-4e17-9ccb-a2b284ac1eb8,71.43445182227408,70.69492696761641
test,f2131e95-3601-4374-a1a3-965c4902cc07,131.57069845052777,135.91623012202643
test,6bc65ce9-67b7-4770-9268-efa9f4a34631,55.7580085017726,47.82979562421217
test,706775b4-ac14-4f6c-bff5-4ea2f67080ef,65.18272787274736,73.34116028982591
test,c30ece27-fd71-4cac-9154-cf252218a477,54.10090768857715,78.12491010396091
test,6e6dc585-3a68-4fdb-825e-7bc11762cd84,81.33395027583754,96.19065180604004
test,afead551-e4da-4c00-9b30-25c9c63b1f68,150.69321341164596,133.75785223814196
test,ce1ce5d3-dccf-4dd6-886f-94cea34b6b8c,62.42615356681752,71.31577083866469
control,737c5449-00f0-4536-9c0d-2a414f70666f,99.41237212724127,104.63697792986429
control,444a0ecd-9ca1-483e-ab92-35045a638fdf,140.53195124190867,151.5871216250969
control,bede5c72-1c24-42a8-9d32-fca4335fbb6e,53.989654570683435,63.758854500703514
test,94a7e950-7715-4dfc-810c-63234cfe5aaf,123.94858699647237,159.93872669618258
test,4fb4b9f9-17c7-40d9-993d-a3bc38158788,75.3080083956921,71.38595644803112
control,0ce54474-e96f-47f7-9074-dd3b9e255168,159.6711866401787,154.04134428221124
control,42c236e3-1eb6-47de-8404-c0bf9e5d222f,112.89455001468248,80.32756005857723
test,7536cbc2-c77b-4d8b-bc36-92186d3db485,71.62530672708044,76.34397760343761
control,d70a6bcb-be0c-43de-840e-a9233d4419c4,126.51346928590087,118.72321636502689
control,5a28c176-8f66-4640-b274-c1cee0f05297,102.96763731498272,100.52465913771759
test,09414846-7685-40a1-9d46-a216f6e59a36,87.19889696273634,83.89389464095876
control,b641bcc7-0793-41d0-abc8-8a1628f2427d,90.65497944344776,102.16736807928501
control,8c200370-dbd4-43eb-a598-a0a796e1c076,42.835732698174425,64.61809195081005
test,231760ff-8396-48bd-9171-7cd4c06ee588,,140.99327097318957
control,d1d8fd84-51ee-415d-a1bd-105e75c9d9ca,148.8959585488991,149.27985557570045
control,f11cf6ed-2363-4227-82ca-299d702cdd67,107.02426235465104,101.24072752843973
test,0ed5723a-9646-4fea-a8b6-a348711857fb,111.3134318776475,143.3744712940359
test,b67ffb40-8b4c-4349-ae17-ab1ab3f441ba,142.2969888590156,109.22643602756948
test,ee7f6133-1e0d-467d-9e25-600b64db677a,49.843457864573764,57.30007962049406
test,2b6e5af4-ac65-497e-9766-0274b31a8867,161.668966212087,137.9644607060367
test,8194576b-0dc6-4dfb-b3f1-3bf7800cf4b7,90.46200894333626,105.01248615411248
test,8c2daaf4-2c05-47ab-891b-6176f6873834,58.782430627261085,56.39278714659746
control,ff08811d-559e-49a3-a19f-a71928245cfd,94.31671347548593,78.63377915464358
test,af31ad05-6bce-4666-8d77-81b2113f2bd0,56.70334499426101,71.25451531501896
test,a4c3016e-70a5-4580-9484-cce1e989ca88,126.2046076509978,138.56227315139373
test,e6193941-5915-4682-8bae-8d0226172a41,103.3897146135511,107.34903299579184
control,4496a9df-171a-4797-a895-d7b38dcb849b,84.15044177037069,60.65655312246894
test,b3b39407-b8d6-4615-a3bd-f0b9ebc07fe9,102.90913428690415,102.71532574284231
control,03ce7e5e-c9b6-45a8-bc11-83aff977e71c,46.22448165481971,36.89764509131338
control,9d1d3099-68e0-4d5a-b39d-fdf2c2c6d182,,75.60812574317535
test,ad0ff6a1-1947-458e-b02a-47feb316dbf3,131.9822148886289,114.29756507400728
control,e3df8cea-d9f5-484f-bffe-27a42edace95,74.13042236476973,71.66727484040659
control,a0ef361b-db0c-4a54-bc10-9af7359dd696,92.87293870834442,94.44983624138567
control,9944a870-f129-40a2-8e8c-8a1fb26717be,113.04533647808114,138.76413551675188
control,f5b20a55-2d05-4ad8-9b11-250b378bab34,116.9349480395839,105.53128516651745
test,ed0a034f-31aa-40ff-ac5b-9d51654b2951,165.4450621246814,125.21475922020662
control,a82805cc-c9f7-4bfe-9045-743a9937fb46,112.28321271577241,92.32942455816668
control,76552e09-413b-413e-9082-77886d25b86e,106.30446522090703,114.31306856696409
test,50f880bf-7e07-4eb8-b485-5d3de7aaf65f,59.87184773595917,56.06403094295825
control,e70a3f30-45d5-411c-8663-a76b258c5353,126.7046866175962,100.59712640722726
test,cf3c40bc-4750-485e-bdce-cece34999a04,144.08152022543737,148.59258560794004
test,85d2c688-5d8b-4030-91d9-0691f47dfa8a,130.75310754765832,142.42941119821782
control,43adad82-ea98-47df-a17f-dfd6cb9c712b,49.135218134466115,48.88962201283328
control,1e52929b-2329-4586-9b93-c8378e9c586b,44.10453512834529,67.17963792052107
test,d9806c0a-8c70-4683-b5c4-e2474078bc40,111.85406844243792,122.66205610452771
test,ca87556b-a649-4209-a953-8417e1417546,118.75706377303825,112.69282820676575
test,cca5ccbe-6f04-4c11-88f2-6b1c30758bb4,57.877141946992126,81.63426312436891
test,8bfdfbfa-0d1b-44f7-85e1-f90fee0acdc1,142.5329911329687,145.9575337045754
control,8ff5a824-bb18-408b-b8f0-ee467d6ab735,62.03487543055655,65.62314309399082
test,77f2cb3a-4113-498f-90dc-9308d5d93cd1,53.504665673077504,57.818421430921696
control,ceb77687-c999-43a7-bdd6-cb32ce79240f,119.61193023470557,118.37457526651406
control,867b3aa1-33fe-4d64-b4a5-3ebac65fcef1,105.89428066699713,113.40447554350084
control,b9588dd3-bc35-40a3-ab9c-3b7ac9b1dc9c,147.81441912925473,145.366716165406
test,0928b44c-7510-45d5-8f1f-06873b21dd55,59.62953847479261,62.3677668921828
control,893407c8-b245-4f44-9ff5-35cdeffa6ad8,123.44005177458666,146.23245818929806
test,e1a7d69d-80bd-4fc1-aec0-13cce1d7c65d,72.97222483095028,93.40710857257226
test,683b8936-dedc-4453-b943-6617b9df765b,117.24379480553965,134.70730393633028
control,085d7787-8f5b-4761-b44e-ebc8be3fb097,137.26116497107932,129.04505456189085
test,e5fa1e28-bb9d-41c1-8f50-17bb2b830855,131.8433556580094,132.2408853725233
test,f34e4862-7922-46e6-a6a9-97dc0853ea19,95.51576217391725,98.80574204767973
test,df72d577-30b2-4d76-82c8-5c7a6543dfb3,92.21696650204241,119.56631247373842
control,df3d4116-3e7f-4620-b40a-fca712d32bd6,142.7659627296195,118.46013520352122
test,92a80d03-5f41-4bbe-accf-79cc54274ccf,59.28819230711498,76.41338516573329
control,1113bd6e-39c9-4e0b-ab32-32777861d5ac,86.99279654514194,96.67480008119576
control,a757f417-5c98-4eb4-8ef2-53a57cf1e974,116.22225338502498,113.19152972139918
control,06cbc4ec-0668-4d6f-a025-4ab8efcd8955,94.26440890368352,90.0050335029128
control,af87559c-0f4c-4937-adff-81b0319d411f,132.7771227723149,129.53471515887762
test,dff4d8a5-72a1-4d3c-a2a7-4b2c374ba545,86.17240624353327,100.06497569552442
control,31e4ab9d-f60b-4d82-8df2-1a984f38eb8c,140.82984946751895,127.92971364651449
test,85a72ae5-87d0-417d-902e-f00289048f11,71.54982730222116,83.42941909164087
test,008dd699-0f56-4bbc-80cf-b028cb388390,132.57973501673408,121.35837307312616
control,adf7e244-e26e-4e8f-a378-2224acc7e43b,105.35632183162681,89.53207578013787
control,146a2601-19ca-4919-ab8b-75f980eb3de2,63.14343676622675,72.96702242522669
control,fb95e1dc-0ce9-4ae0-9a08-032c21f0f927,103.45527979327045,108.15189421892757
test,59a4ee63-60e6-4080-ae02-180364f31c78,48.523447655245185,96.99946630918487
control,a2c28aa2-be00-433e-b2ba-c0942569cd61,118.07750107323848,131.50304030188474
test,c4244e4e-3c15-4df0-abe9-1bf69d8727fa,108.12897510939939,81.331899535806
test,4b41f142-af15-4a5c-a899-71486024118c,132.18908278895861,149.65693717811746
test,f6228256-22c0-481f-a1ff-91c4ed0b5231,140.22689586488596,143.1648188538707
control,f48fabac-a7c1-41f1-8b5b-5cbfce89273f,68.6386797135213,89.00116694256184
test,c5525bff-2036-4bbc-9a06-0da963738175,134.05435527272752,117.98838707959595
test,0086b18d-02af-4f83-af26-f3fef676ad75,134.63742915949626,154.4739521070226
test,8b14403c-ba2a-4fea-850b-9c65fd7c5b48,123.00038216259654,132.7146908599227
test,51006c9c-7cdf-452f-97b9-72facbe7ebb4,72.39639632172435,95.86935760469932
control,adb01836-3986-4f1a-b441-7f699e7f3ded,94.57908152623308,102.0612647446253
control,4c31eb5b-7a47-4902-b973-d84fdb1091da,102.86909082361568,84.52844984433919
control,1da1aa91-da2b-4724-8e32-69b65552a379,124.33226963858652,125.38875569307594
control,0808b8c3-57cf-4c8d-86cf-a02860bc5819,150.04126891973087,155.2485289122544
test,22505812-2251-4b7a-b9e3-283117cb0b3b,139.7778661637108,140.4111213232506
control,f0f3cb4b-3ff5-4783-9c33-e883801f5327,115.92163426095283,121.11423452186347
test,d50278f2-62e7-4628-a07f-7f072e2b04e3,91.05510524561588,89.79027448584648
test,a713a345-eb5a-466f-b625-c031e1a0e98b,60.862498837274295,72.77839442370386
control,18c79531-4dd3-491a-9d88-1591293f64e3,118.7776400361056,133.1538226899795
test,a8e6507e-94d9-42a6-aae7-26dc8a415be6,64.29632024706274,54.31212039639095
test,32a06cfb-8a31-4f18-8046-e6280099fd69,133.29790891535689,138.141067688249
control,74aca44a-b12d-4bd7-af6f-f8ff8aa38f56,105.40498828855756,104.69994701753784
control,8c879631-29ee-4783-b4b4-5b4f7b8349cd,60.70228516188305,65.9794781949958
control,8a9ce778-bea5-425b-bba7-41b7a45e9961,140.86853942712943,147.21690044268584
test,f73a1ff3-15c5-4da8-a56e-343db0056657,106.67599893392777,108.24146504271422
control,bb2830d2-6608-4173-8a95-59c890467bdb,155.98891518776435,138.98508347969627
test,170e99d6-1438-47e3-933c-2c6123eb0b0a,59.9556216662878,64.76904307479322
control,0f294e25-0712-4271-aacd-f1af8cdbfb7d,118.98351472967141,120.593888046894
control,16cf2b12-99a7-4400-83de-534f555324ff,55.24800458341362,74.36431076029582
control,7812d3fc-ba9b-4592-a292-f36ef9ebf984,89.88393550540287,118.57278109160582
control,b8f40b0f-dc6b-499f-808e-3b7c7e5a935c,104.68447399208043,118.50500839330935
control,1528e175-33b2-4d64-ba7d-ee68d21daa37,57.1395324911365,95.2744662092147
control,e754ba3e-6d90-4a26-8f02-99435175a080,78.38277896551455,71.96881766230145
test,ad741c38-24bd-48c9-8dc6-e809d5f3f42f,52.38448783305904,46.95121981650154
test,f8524c55-e702-477b-b68f-7fa9954f7403,118.95250874261154,125.31598192362772
control,38aea63a-d3fd-496f-b9c0-f15f0ea55138,80.91674045044091,79.49150167808895
test,b7c33be7-451a-4f34-a3c1-4f6e8e07be95,110.89809559179125,113.83467079797569
control,226ac61c-83fd-4153-aa47-c5fb1d1ae05b,112.104806017075,113.12888304321014
control,f588e3bd-762f-4604-a83c-02bf4f0abce5,132.81360439177877,108.76204153687634
test,cc65b80b-7cd0-457c-9970-09874c649658,76.4120530103268,73.89609875873856
control,31f88eb0-9bd7-4291-8ece-f1567e3db6c8,109.53362454408119,102.89769486454412
control,c3c80361-4719-4b48-82df-3a367883eb2b,97.0156776098424,73.46890838422317
test,fbc64db4-ac3a-45aa-8271-b598bf9e23e2,98.82542060565675,79.31125245466477
test,547d8b71-0312-4395-8dba-9922fb9e42b0,148.40433534657765,141.79793490938735
control,f2161772-1f26-43ae-90f3-60f30b793bf2,140.83408039931055,149.83622382175017
control,50b647ec-664b-406e-b5e0-5fe932931bcb,154.7972197649757,127.95724231850727
test,827162a4-94ff-4c8a-b3fc-e6cd10133a56,52.52087435967807,65.23522181078415
test,cb811a63-3edd-4cb9-8880-ac3f1973002c,58.28372846928696,55.93311044939186
test,bef08eda-cb96-4109-bbe7-166559c403de,72.22304361380618,47.9220206514746
test,93f108cd-54d6-4d69-802f-dda3b083b395,51.65464724734137,51.01734594186272
control,782623da-1a17-47a6-bd4e-81dd0c05cc7f,88.45645721525634,98.21853049864505
control,5769e643-41cf-415c-88e1-2157e1cd954d,42.9485613722175,65.18634009866146
test,dba30e81-0ce8-42b6-841a-43c346c58b48,84.05179932085977,98.68270498651188
control,1760390b-3e9a-4b3e-8a18-dc511653a8d4,76.8602258181751,76.12996154925936
control,063f1d21-c474-4a45-bb2e-6dcd0249a367,98.9624473912117,104.20125516580605
test,6201c246-1a55-45d1-ab36-6130894c36f0,75.40707514809023,61.894740162828214
control,93bcb0a1-c029-4fa4-95f5-4ae8ea4222ab,80.86337734659716,83.86961352623027
control,ee71363b-005f-4ddc-8de0-278e2b592f58,70.52489668662434,55.295686810889194
test,b9df1ce0-c099-4337-8fe7-1b69374350ae,131.7548828759126,136.36260656504135
test,291003d0-0e90-45e6-a0fc-c3dc4935c811,77.7294804721123,101.48413468845722
control,4cea3fe1-7ff2-4c3b-8f5d-643193736f67,83.92900262824706,80.0024216791552
test,822473a3-a973-4e96-9ab2-eaf186d9c527,144.4900079247525,132.2755250547766
test,18ac93b7-157e-4242-bd04-d4bad25c978b,62.65624048492793,63.88944837764044
control,571202a5-6de0-4348-b9c2-0d0f84c2a55a,39.488445090058235,39.58916354108513
control,b8f48e62-bfda-4e3c-8a35-5f109597d6c4,69.41965906686566,49.237817859896595
control,51ffcfc2-32d0-447d-be89-cf1721420d11,142.5422054107086,116.96605860927822
test,f8ec3ed5-a6ec-444e-8a6a-964a0b30fa45,143.7878712122854,149.44315684082085
test,f792e430-5496-4711-8b87-8b2b6d2b6418,130.01322967225462,142.60176469682847
control,eff2c876-db66-4f00-8497-1dd22bc4d7a7,138.94007727355833,128.7739104785507
test,8adb07f8-9a58-4a77-8545-0e0e269cfd4b,51.72295870863013,48.86774639893594
test,d55155db-67a9-44a7-842d-e0b2bdd4adea,91.73452205905996,90.88114705307234
test,60679584-7676-458b-9c15-716be2058fe6,98.23094725962864,111.47862437020582
control,40325640-8f5e-4d33-9b52-8fea7e1cd6fc,143.6439519883502,139.27418525808193
test,01ad90a4-aead-4d03-a086-42c3276d7afa,59.97356535188588,83.68679254178282
test,f1e1b968-cebe-4a60-954a-45685a89afbc,90.4650985399965,85.22011874677617
test,f0d8f2a8-2b45-4675-9be6-631951ab297a,,73.38580597685552
control,64a77c10-1ef4-4128-b751-675a5780b810,98.32343302306106,112.6746384470765
test,6a4a3f04-57ed-4c69-acd8-f65f6e57a3c3,181.05730612870096,176.0050567637884
control,0ef2d42f-a878-4c23-8bf2-a3ca66926e84,91.25756171064931,54.91379481614719
test,519d1201-2248-47b4-9e56-6ac3feda3be8,49.43387617669445,83.73490531659601
test,03eba369-0551-42df-97e9-97c9fbc7cda7,59.493302106727924,59.14914321953487
control,b78f898c-62f3-4292-9bac-dd53640a42c4,67.9242852390561,58.07702100231053
test,5739bb5e-915a-4b0e-9ca8-76d5f981e2db,120.26266421355552,123.69528452775207
test,cd28b0c6-42e3-4c57-ba0b-e95317e4a369,50.19719384538064,42.42073530916274
control,813edfe4-7b47-4a53-abfd-6b88ff3e9503,105.59874368709107,123.61958133122457
test,3d6dfd60-37d1-44e0-9fac-8c1f3da8efea,81.22222420579517,63.05690355207256
test,e5700c7e-7286-4754-ab45-cc03df3743bf,114.16927190858445,108.66189507260239
control,6d91a344-1169-44e7-a658-e72f3386efe9,56.57253754687958,53.22434922746363
test,fe93da0e-7813-488a-b51d-2e7175b426e4,93.91865504869357,66.63914200821743
test,357d4338-714c-4e8a-86ad-9a07f45bd7bb,97.23671091671818,59.50049100285592
control,d93a0373-e192-423c-b411-ac1e82ff3395,95.57651784665235,101.3999609262385
control,7fc2e479-b1e8-427e-95d5-6367a09eb87c,131.26769493673916,138.64475605235208
control,edcd5590-b0e7-43a0-aff6-f3cef75d316e,97.65155643607302,96.37725318864749
control,f783aec7-da9c-4d49-8d8e-afe7b54d41b4,55.86784920264125,66.56001971362682
test,49580464-903c-4abb-9fdd-97948b4bc853,33.30147853055875,63.5014485924811
control,d927d5a1-2c4e-43c9-99f8-b43dcc4f6464,138.939816798894,113.05320575477946
test,252ebb56-536a-4c8e-9334-6b44f88c673d,47.60588859283987,60.64088743006304
control,bb9e349f-9e61-405e-8f2a-a74c01fbf3fb,81.83747023349665,59.74868600028009
test,77d08100-61dd-42fb-80c5-b8a1f093b673,86.40678786456488,65.40937271069942
control,69637565-adc4-45a1-8374-91295845e438,119.91944380031777,142.50941231933336
control,4c1f91c6-55e5-47a5-805a-498bd6ff4b2b,54.612533567571326,66.41554297434435
control,c951ff8c-ec29-4a6a-ae56-bced5f74dcfb,120.40516709423605,117.29928405093169
control,3dd1eb01-8c8f-43e2-898b-fec3e013fbee,,65.6973539250344
test,e3f0fb6b-0e7b-4092-bc37-94ac63ad7821,97.6666357518636,81.50133538764653
control,bccb0d0c-71c2-4bd7-ac11-0770e66a3e8d,126.66428340165491,115.28713819275664
control,0fb46b35-3898-4a69-ba09-f5b2dfcd27f2,86.46759845585665,91.12453386162638
control,b2542faa-76e9-4456-b86c-fffa01443c61,60.99932623550871,55.04816049834178
test,bb8a6246-46bc-445c-a806-da137e9df6b1,62.90197367597658,85.23902896978909
test,d2903f98-a552-4fb5-9294-08416481f3f9,68.47178441933357,73.69966597472161
test,b01f9c2f-cfe2-4197-a712-2e9b0d2f771c,78.36197838410267,87.80715772426143
test,e6103408-69d6-4210-b25f-2f1f85e70c43,134.39534470526877,122.4702480332992
control,33c7efae-329b-4800-84f4-7690aa5059ee,76.56594793073343,84.6066741323484
control,e5084c10-9efd-4a68-a77b-1d96304dc58c,82.98478469715943,68.47678532483955
test,8ca1af6b-3c23-40d8-a348-3b8cb6f9c2b0,129.743665987242,117.54969044513184
control,c220394d-889e-4f00-9950-e1e917d7f573,122.99565774388722,110.40730117809392
control,1ac074fb-b486-454d-a429-7db49f5ee460,65.61713804773315,53.17484912517405
test,af0dbb6b-1d97-4e75-863b-38cd8daed8de,81.76226127088353,95.24858567339751
test,3baa2539-57c3-46f7-840f-90728f3729ad,93.1169735983469,90.43737713121719
control,af0580e5-b094-4075-9e67-ea2cbc649d71,145.8264787349467,141.4198070280499
test,cb4d0d2f-d10c-438f-9a5b-f0eb728ff08d,108.68418798983909,114.00563731088586
test,b3e4a191-dc61-4b9c-be26-c47fcde45274,84.2676481456156,84.18864663307403
test,611b4056-0ee4-43d7-b02b-10cf4dee765c,85.0453724217105,84.04483729895416
control,a1c9fea7-9ef7-43b7-b608-2acc1f8cced1,94.05662871375539,104.58255491564327
control,c6d2943f-06cb-4442-ac34-1b0b9ed82cec,62.899378602299755,65.82700573475813
test,4b7ae1cb-0b60-4ff5-bae5-8a96ff1b1c31,110.45889956232313,97.93488689615876
control,5ff7c4b0-979e-45f5-bbe3-88742d4a3ec2,39.762439554106585,90.75960657870523
test,6b4c008b-43f2-43ee-aa63-245c8d467638,108.85317332776795,116.58969155158375
test,241e2929-d81d-4eb3-8142-2c41668460bb,39.763476362512186,37.41182721874699
test,78168e1d-c3b0-4527-9626-dd988c125868,89.12522434745054,61.23492020597134
test,76bef5d7-2497-4cda-a76c-a78dd60156bf,79.53350212812562,86.03809216679967
control,89481571-5750-425f-b3ea-effb0fc58763,77.07484207510699,96.76791722031676
test,0997fafa-b28e-4c8a-95c7-5136ebb6bb5e,80.05262726217742,64.60480189496684
test,66258549-0b87-48bf-a8b6-d9f565b6ae4b,120.5159117940025,125.31168175562642
test,d0f7fce6-d0f1-475b-9cb5-cdcfccb0483f,126.97367072256698,124.90041750453723
control,54ffff61-6373-4f68-be42-4ca86ae0a0e9,108.2916674222227,111.3653650283067
control,5f56a88c-82e6-4bc5-a468-8988b46a6808,117.88599109038567,112.93380121926633
test,28486176-7cad-4948-bc36-a45eaa99991f,99.09324188514552,113.56640073690635
control,829cd548-edbb-4686-8bdf-3fdf274671cf,112.86164250417849,101.3618594403429
test,3175ee73-2974-4ec8-b52c-4bc1eb07171c,61.62924407401456,58.83164329421303
control,58b3a64b-0baa-4dcb-98e8-411bcb154d8d,115.70302957525176,113.42711575040286
test,89977eb1-a7e7-4295-9431-c276347ba73b,55.821823750328555,64.24872738063543
control,00732abb-e5b8-4ce8-b5ce-819b65816341,53.61392764814426,69.5011997191796
test,fc0e3ece-2b2c-4c9a-afd4-10d57d756003,105.28731681185705,101.95417921244072
test,e65a1b06-a1fc-409f-b127-2501b7331469,117.58830026184118,107.54391919086409
test,0c63b095-c93b-4ad6-882a-14a6fd2cff1d,123.11945612930907,132.64719540132927
control,12b3cae3-60aa-4b15-92ab-43469dfca7c7,59.196496780706894,91.36517111303975
control,1887ecd5-51d3-47df-b004-3c75bc6563ed,59.84965216832413,76.15461034686538
control,552c5f03-31c4-43de-b6d8-3acc4599c7cc,99.42683204015216,89.75656271425561
control,5a9f14bb-2fe7-476b-842c-6355855b06b1,114.86657153957478,115.13475528920995
control,548b97ea-17c6-48a3-b3ef-79f07755c79b,94.99201930877315,86.3457980427607
control,b87edcfd-40dd-4efe-91d1-85899f7cc392,74.27862788383558,51.42864012768269
control,7124246c-adc8-4cc2-9087-dc691b13f1b2,117.6399824071812,113.29510335813212
test,258556c0-500e-4dcd-8013-3e2e3ff87b3a,61.78298791644041,62.693353451247134
control,56581797-793f-4c94-b326-8079a84e0abd,124.80078451107954,109.85298112367414
test,1d6ca7f2-cb16-4deb-8b86-b907e544a035,134.60444237394984,121.70543588927991
control,898aa91d-45ce-40db-938b-19c984b3a836,116.58192278786896,106.09947330334458
test,2d4d7637-95e6-4205-9695-3c3f60123944,129.0283332196102,147.71300203961604
control,362bfdfd-1375-4b3c-8e2f-dd4278e3eb93,77.31070252791176,86.07394924165709
test,1f51e68f-39d0-4f66-889c-6c68b5d65a6c,97.44370755777649,105.48593195592129
control,c89cc5d6-bb40-44e2-b502-696bdc6a8a6c,51.927537543259504,108.55352160987147
test,231e2806-d858-47b0-ae85-8343b15a9c5f,105.6239809815405,102.83805054148331
control,6c0f6850-f4ec-4b50-ad73-85ed9334b1f3,72.97833203109803,51.26158247498243
test,b7e10bb0-b118-43b1-a054-669e0f4f7c63,125.14957982513447,123.42462110387177
test,1b9c6f0f-0b15-4396-b1d7-b95984c51f5a,67.71806320982171,74.70194937132146
test,b4df00e0-fe36-45a2-84eb-bd16c89720f4,119.31547819138058,124.35291841006958
test,6315874b-7369-4c5a-aa3e-074d84174f4e,61.27127023308029,74.38141937526287
test,412d1f55-ce0b-4463-836b-2e9cba01d49c,108.96605131267992,79.01742842449158
control,b13a6094-bcae-4f13-a4e1-de12b6bae7a0,145.92610814198866,130.3165660782382
test,4223fd0a-b743-4d18-8499-38bdba8d66f7,135.18370924186593,112.63283018481106
test,562c89ca-ec49-48d9-a631-f4c3e31c9201,82.53967413677115,71.0774969852078
test,010bb90c-76d4-4ce6-bf26-6c4e9871d3aa,115.79221284093079,111.65854697214814
test,e4934c53-fcad-46f9-9ba3-57af37bd8c1d,115.0213298714371,136.97757544087673
test,693e76a4-988b-4908-9a39-92d6fe535e7c,53.124123878473476,63.92980850171783
control,6ef3ca54-75f7-47aa-946a-b7eb18e73940,86.52498550610876,85.99942577925545
control,497be5a7-f5e9-43ba-8ba3-f85c67ece10d,49.23546193164848,68.99137947415626
test,dcb445b7-fce3-4b25-9b87-cacf29b91b58,113.17698475467523,115.36759314863649
control,3f612ac3-cd03-41e1-9bf4-b08feb2722cf,73.37156731791163,62.02319329618244
test,b90cea84-a014-4a93-9d2a-d6cafd85f197,129.9778967223672,115.78032328206096
control,d51f680f-6cf2-411a-be61-7f3b376e9830,71.98114516416786,77.08763418824171
test,f026aade-7054-40f7-b954-dd57e66a7917,57.19101378774941,74.01859353035024
control,7453e3d5-f9d0-48b0-ae37-fbf71456a7b6,58.641984483651015,38.607915662018186
test,f74db055-1602-480a-9aa3-647185e89702,48.75390071561187,24.06670687404942
test,f166b70d-2f21-4677-a281-8e6beb4294ff,140.05432165638464,145.90181940154397
test,de2f15f9-baab-49b2-85b8-9915f012290c,58.82804173149786,41.8098460121252
control,c37ce1b1-ef4a-48fa-be9c-b7d83905abfc,64.90934855566009,48.08867818823155
test,b7c82ce1-46f9-43bc-92c0-5041e4fe51df,97.54148227058823,121.29989502848575
control,7271770b-1b18-46e3-92f2-5ea90ab193f1,143.07816574219973,121.99384022664835
control,32c1f07a-8d4d-4319-be49-26ef37fddf38,,97.03861523249032
control,293c318d-441c-4bb9-8590-8faad25e9ac9,102.17657102087414,113.43081097112047
test,866c25c6-7a9b-4bf3-b6ad-1f0df4cd71eb,118.83011723269935,123.73131399611867
test,e7f7b3b0-00bc-475a-9d97-9cf39b2bb7a4,114.19538357065184,112.56576658786865
control,85dc1520-f843-4427-9dcb-6e1b349b70f1,142.9331840560214,143.4200160918785
control,310adee7-5f05-4a3f-adc8-ec38401f7d98,55.52746939575278,60.33882698030019
test,0107c2ab-fe9d-4574-be16-9974cc3c7338,96.05387856480188,81.91521577444816
test,0b0bc47a-d3b2-41fd-82eb-cb5cdec5729a,68.62612584615007,76.97757962945093
